Campaign_id,start_date,end_date,Impression,duration_days,CW0,CW1,CW2,CW3,CW4,CW5,CW6,CW7,CW8,CW9,CW10,CW11,CW12,CW13,CW14,CW15,CW16,CW17,CW18,CW19,CW20,CW21,CW22,CW23,CW24,CW25,CW26,CW27,CW28,CW29,CW30,CW31,CW32,CW33,CW34,CW35,CW36,CW37,CW38,CW39,CW40,CW41,CW42,CW43,CW44,CW45,CW46,CW47,CW48,CW49,CW50,CW51,CW52,total_weeks
52488744,2017-07-16 00:00:00,2017-07-22 00:00:00,1926725,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275246,1651479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52490365,2017-03-21 00:00:00,2017-03-21 00:00:00,863586,1,0,0,0,0,0,0,0,0,0,0,0,0,863586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52490705,2017-09-03 00:00:00,2017-09-09 00:00:00,8392666,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198952,7193714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52492765,2017-03-03 00:00:00,2017-03-30 00:00:00,1622579,28,0,0,0,0,0,0,0,0,0,173847,405645,405645,405645,231797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
52492850,2017-05-14 00:00:00,2017-05-14 00:00:00,1409186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52494014,2017-02-28 00:00:00,2017-02-28 00:00:00,7948048,1,0,0,0,0,0,0,0,0,0,7948048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52495463,2017-03-02 00:00:00,2017-03-02 00:00:00,1280237,1,0,0,0,0,0,0,0,0,0,1280237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52496097,2017-11-09 00:00:00,2017-11-17 00:00:00,1897495,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843331,1054164,0,0,0,0,0,0,2
52496184,2017-08-03 00:00:00,2017-08-07 00:00:00,593755,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475004,118751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52496312,2017-11-13 00:00:00,2017-11-13 00:00:00,481679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481679,0,0,0,0,0,0,1
52496553,2017-04-03 00:00:00,2017-04-13 00:00:00,30416991,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19356267,11060724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52496613,2017-07-09 00:00:00,2017-07-12 00:00:00,13789677,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3447419,10342258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52497670,2017-09-08 00:00:00,2017-09-17 00:00:00,34083538,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10225061,23858477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52498047,2017-05-17 00:00:00,2017-05-17 00:00:00,5943992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5943992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52498161,2017-05-13 00:00:00,2017-05-13 00:00:00,2462680,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2462680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52498176,2017-09-07 00:00:00,2017-09-14 00:00:00,6962993,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481496,3481497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52499570,2017-04-14 00:00:00,2017-04-30 00:00:00,24558037,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4333771,10112133,10112133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
52500841,2017-01-16 00:00:00,2017-01-22 00:00:00,1075386,7,0,0,0,1075386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52501078,2017-09-08 00:00:00,2017-09-14 00:00:00,5243843,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2247361,2996482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52502044,2017-01-14 00:00:00,2017-01-19 00:00:00,32776209,6,0,0,10925403,21850806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52502174,2017-08-18 00:00:00,2017-08-27 00:00:00,1972437,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591731,1380706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52502478,2017-01-28 00:00:00,2017-01-28 00:00:00,816916,1,0,0,0,0,816916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52503282,2017-02-07 00:00:00,2017-02-28 00:00:00,2311884,22,0,0,0,0,0,0,630514,735599,735600,210171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
52503479,2017-11-05 00:00:00,2017-11-11 00:00:00,741713,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105959,635754,0,0,0,0,0,0,0,2
52503957,2017-02-13 00:00:00,2017-02-19 00:00:00,1570755,7,0,0,0,0,0,0,0,1570755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52505228,2017-05-01 00:00:00,2017-05-31 00:00:00,2307815,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521119,521119,521120,521120,223337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
52505394,2017-06-01 00:00:00,2017-06-30 00:00:00,1721639,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229552,401715,401716,401716,286940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
52505432,2017-01-23 00:00:00,2017-01-29 00:00:00,2141357,7,0,0,0,0,2141357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52505477,2017-12-07 00:00:00,2017-12-13 00:00:00,904421,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516812,387609,0,0,2
52505517,2017-07-29 00:00:00,2017-08-04 00:00:00,4531821,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294806,3237015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52505951,2017-09-01 00:00:00,2017-09-28 00:00:00,13194132,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413657,3298533,3298533,3298533,1884876,0,0,0,0,0,0,0,0,0,0,0,0,0,5
52506501,2017-04-05 00:00:00,2017-04-05 00:00:00,1409153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52506540,2017-09-12 00:00:00,2017-09-12 00:00:00,3243620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3243620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52506590,2017-06-29 00:00:00,2017-06-29 00:00:00,8627704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8627704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52506687,2017-10-26 00:00:00,2017-10-26 00:00:00,1894769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1894769,0,0,0,0,0,0,0,0,0,1
52506768,2017-06-30 00:00:00,2017-08-03 00:00:00,991776,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85010,198355,198355,198355,198355,113346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
52508728,2017-03-09 00:00:00,2017-03-09 00:00:00,685560,1,0,0,0,0,0,0,0,0,0,0,685560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52510049,2017-04-04 00:00:00,2017-04-04 00:00:00,3914428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3914428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52510239,2017-03-30 00:00:00,2017-03-30 00:00:00,237549679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,237549679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52510918,2017-04-09 00:00:00,2017-04-23 00:00:00,1404344,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93623,655360,655361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
52511046,2017-11-12 00:00:00,2017-11-18 00:00:00,11929379,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704197,10225182,0,0,0,0,0,0,2
52511956,2017-05-01 00:00:00,2017-05-15 00:00:00,1120489,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522895,522895,74699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
52513833,2017-08-13 00:00:00,2017-08-31 00:00:00,5317578,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279872,1959108,1959108,1119490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
52513880,2017-02-12 00:00:00,2017-02-20 00:00:00,2388537,9,0,0,0,0,0,0,265393,1857751,265393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
52513934,2017-12-14 00:00:00,2017-12-15 00:00:00,25406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25406,0,0,1
52514112,2017-10-21 00:00:00,2017-10-21 00:00:00,6933023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6933023,0,0,0,0,0,0,0,0,0,0,1
52514198,2017-06-18 00:00:00,2017-06-24 00:00:00,1654141,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236306,1417835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52514705,2017-10-18 00:00:00,2017-10-18 00:00:00,7054982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7054982,0,0,0,0,0,0,0,0,0,0,1
52515988,2017-09-18 00:00:00,2017-09-28 00:00:00,4419608,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2812478,1607130,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52516782,2017-12-18 00:00:00,2017-12-18 00:00:00,2385266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2385266,0,1
52517911,2017-12-15 00:00:00,2017-12-15 00:00:00,5001483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001483,0,0,1
52518392,2017-09-06 00:00:00,2017-09-06 00:00:00,14639553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14639553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52519556,2017-07-17 00:00:00,2017-07-27 00:00:00,3555907,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262850,1293057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52519610,2017-08-08 00:00:00,2017-08-13 00:00:00,2537271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52522222,2017-06-07 00:00:00,2017-06-07 00:00:00,1866597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1866597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52522983,2017-03-09 00:00:00,2017-03-20 00:00:00,43253056,12,0,0,0,0,0,0,0,0,0,0,14417685,25230950,3604421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
52523182,2017-01-18 00:00:00,2017-01-18 00:00:00,826811,1,0,0,0,826811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52523194,2017-09-26 00:00:00,2017-09-26 00:00:00,1891844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1891844,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52523418,2017-07-10 00:00:00,2017-07-10 00:00:00,11726825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11726825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52523601,2017-10-08 00:00:00,2017-10-14 00:00:00,9225199,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317886,7907313,0,0,0,0,0,0,0,0,0,0,0,2
52523754,2017-11-20 00:00:00,2017-11-20 00:00:00,82034938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82034938,0,0,0,0,0,1
52524089,2017-06-02 00:00:00,2017-06-02 00:00:00,4533596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4533596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52524125,2017-12-11 00:00:00,2017-12-11 00:00:00,6071775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6071775,0,0,1
52525378,2017-12-10 00:00:00,2017-12-10 00:00:00,415857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415857,0,0,0,1
52528362,2017-04-24 00:00:00,2017-05-04 00:00:00,1571091,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999785,571306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52529539,2017-12-13 00:00:00,2017-12-22 00:00:00,10170944,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5085472,5085472,0,2
52529665,2017-06-19 00:00:00,2017-06-25 00:00:00,3742408,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3742408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52530382,2017-11-09 00:00:00,2017-11-09 00:00:00,1663909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663909,0,0,0,0,0,0,0,1
52530499,2017-01-19 00:00:00,2017-01-19 00:00:00,3273593,1,0,0,0,3273593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52533090,2017-10-29 00:00:00,2017-11-04 00:00:00,522836,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74691,448145,0,0,0,0,0,0,0,0,2
52534190,2017-11-05 00:00:00,2017-11-15 00:00:00,9872359,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897487,6282410,2692462,0,0,0,0,0,0,3
52534386,2017-09-17 00:00:00,2017-09-23 00:00:00,9265661,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323666,7941995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52534476,2017-08-13 00:00:00,2017-08-19 00:00:00,867552,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123936,743616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52534566,2017-08-17 00:00:00,2017-08-17 00:00:00,809185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52534778,2017-12-19 00:00:00,2017-12-19 00:00:00,3284690,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3284690,0,1
52534943,2017-12-11 00:00:00,2017-12-24 00:00:00,2251287,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125643,1125644,0,2
52535045,2017-06-06 00:00:00,2017-06-06 00:00:00,114260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52536742,2017-08-07 00:00:00,2017-08-17 00:00:00,2542382,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617879,924503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52537508,2017-09-24 00:00:00,2017-09-24 00:00:00,4977641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4977641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52537511,2017-12-22 00:00:00,2017-12-22 00:00:00,1734139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734139,0,1
52537561,2017-02-12 00:00:00,2017-02-25 00:00:00,1236848,14,0,0,0,0,0,0,88346,618424,530078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
52537906,2017-03-05 00:00:00,2017-03-11 00:00:00,4082573,7,0,0,0,0,0,0,0,0,0,583225,3499348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52538096,2017-02-18 00:00:00,2017-02-18 00:00:00,4890,1,0,0,0,0,0,0,0,4890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52538146,2017-01-10 00:00:00,2017-01-20 00:00:00,1071860,11,0,0,584651,487209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52538185,2017-11-21 00:00:00,2017-11-28 00:00:00,3533224,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2649918,883306,0,0,0,0,2
52538251,2017-07-07 00:00:00,2017-07-07 00:00:00,3096439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3096439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52539496,2017-04-21 00:00:00,2017-04-30 00:00:00,1878745,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563623,1315122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52539883,2017-02-11 00:00:00,2017-02-11 00:00:00,3316074,1,0,0,0,0,0,0,3316074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52541566,2017-04-13 00:00:00,2017-04-19 00:00:00,16322919,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9327382,6995537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52542250,2017-04-01 00:00:00,2017-04-05 00:00:00,429631,5,0,0,0,0,0,0,0,0,0,0,0,0,0,171852,257779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52543045,2017-06-13 00:00:00,2017-06-13 00:00:00,4133057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4133057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52543375,2017-11-17 00:00:00,2017-11-17 00:00:00,3589995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3589995,0,0,0,0,0,0,1
52543580,2017-12-03 00:00:00,2017-12-09 00:00:00,2799900,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399986,2399914,0,0,0,2
